Item No.,Class,Prod Head,Item Desc.,UPC,U/M,Min. Qty,Packed,Retail Pack,Case Pack,Unit Weight, Price , Each Price , Retail ,Profit %,UPC 1,UPC 2,UPC 3,UPC 4,Stamp Tax 1,Stamp Tax 2,Stamp Tax 3,Stamp Tax 4,Stamp Tax 5,Allowance $,Category,Qmult,Custom Category,,,,,
772645,0,8620,LANGERS APPLE JUICE 16Z,41755000501,CS,,00012 EAC,12 CASE,1,0, $11.39 , $0.95 , $1.59 ,40.3,41755000501,41755000501,,72645,0,0,0,0,0.6,0,70,12,70,BEV,,,,
772672,0,8750,SHASTA 2/12PK/12Z COLA,42200015095,CS,,00024 EAC,24 CASE,100,0, $6.88 , $0.29 , $0.49 ,41.5,42200015095,42200098098,,72672,0,0,0,0,1.2,0,70,24,70,BEV,,,,
772673,0,8750,SHASTA 2/12PK/12Z LEMON LIME,42200015217,CS,,00024 EAC,24 CASE,100,0, $6.88 , $0.29 , $0.49 ,41.5,42200015217,42200098210,,72673,0,0,0,0,1.2,0,70,24,70,BEV,,,,
772674,0,8750,SHASTA 2/12PK/12Z ORANGE,42200015293,CS,,00024 EAC,24 CASE,100,0, $6.88 , $0.29 , $0.49 ,41.5,42200015293,42200098296,,72674,0,0,0,0,1.2,0,70,24,70,BEV,,,,
772675,0,8750,SHASTA 2/12PK/12Z TIKI PUNCH,42200015385,CS,,00024 EAC,24 CASE,100,0, $6.88 , $0.29 , $0.49 ,41.5,42200015385,42200098388,,72675,0,0,0,0,1.2,0,70,24,70,BEV,,,,
772677,0,8750,SHASTA 6/4/12Z STRAWBERRY,42200004167,CS,,00024 EAC,24 CASE,100,0, $6.43 , $0.27 , $2.39 ,88.8,42200004167,42200107370,,72677,0,0,0,0,1.2,0,70,24,70,BEV,,,,
772679,0,8750,SHASTA 2/12PK/12Z ROOT BEER,42200015354,CS,,00024 EAC,24 CASE,100,0, $6.88 , $0.29 , $0.49 ,41.5,42200015354,42200098357,,72679,0,0,0,0,1.2,0,70,24,70,BEV,,,,
772698,0,8750,SHASTA 2/12PK/12Z CREME SODA,42200015132,CS,,00024 EAC,24 CASE,100,0, $6.88 , $0.29 , $0.49 ,41.5,42200015132,42200098135,,72698,0,0,0,0,1.2,0,70,24,70,BEV,,,,
772721,0,8750,SHASTA 6/2.5L COLA,42200006383,CS,,00006 EAC,6 CASE,52,0, $6.19 , $1.03 , $1.79 ,42.4,42200006383,7.72721E+11,,72721,0,0,0,0,0.6,0,70,6,70,BEV,,,,
772722,0,8750,SHASTA 6/2.5L LEMON LIME,42200006390,CS,,00006 EAC,6 CASE,52,0, $6.19 , $1.03 , $1.79 ,42.4,42200006390,77272203514,,72722,0,0,0,0,0.6,0,70,6,70,BEV,,,,
772723,0,8750,SHASTA 6/2.5L ORANGE,42200006406,CS,,00006 EAC,6 CASE,52,0, $6.19 , $1.03 , $1.79 ,42.4,42200006406,42200006406,,72723,0,0,0,0,0.6,0,70,6,70,BEV,,,,
772724,0,8750,SHASTA 6/2.5L TIKI PUNCH,42200006413,CS,,00006 EAC,6 CASE,52,0, $6.19 , $1.03 , $1.79 ,42.4,42200006413,7.72724E+11,,72724,0,0,0,0,0.6,0,70,6,70,BEV,,,,
772726,0,8750,SHASTA 6/2.5L STRAWBERRY,42200006437,CS,,00006 EAC,6 CASE,52,0, $6.19 , $1.03 , $1.79 ,42.4,42200006437,42200006437,,72726,0,0,0,0,0.6,0,70,6,70,BEV,,,,
772727,0,8750,SHASTA 6/2.5L PINEAPPLE,42200006420,CS,,00006 EAC,6 CASE,52,0, $6.19 , $1.03 , $1.79 ,42.4,42200006420,7.72727E+11,,72727,0,0,0,0,0.6,0,70,6,70,BEV,,,,
772728,0,8750,SHASTA 6/2.5L ROOT BEER,42200006468,CS,,00006 EAC,6 CASE,52,0, $5.83 , $0.97 , $1.79 ,45.7,42200006468,42200006468,,72728,0,0,0,0,0.6,0,70,6,70,BEV,,,,
772729,0,8750,SHASTA 6/2.5L GRAPEFRUIT,42200006451,CS,,00006 EAC,6 CASE,52,0, $6.19 , $1.03 , $1.79 ,42.4,42200006451,42200006451,,72729,0,0,0,0,0.6,0,70,6,70,BEV,,,,
772731,0,8750,SHASTA 6/2.5L BLACK CHERRY,42200006475,CS,,00006 EAC,6 CASE,52,0, $6.19 , $1.03 , $1.79 ,42.4,42200006475,42200006475,,72731,0,0,0,0,0.6,0,70,6,70,BEV,,,,
772732,0,8750,SHASTA 6/2.5L DR SHASTA,42200006482,CS,,00006 EAC,6 CASE,52,0, $6.19 , $1.03 , $1.79 ,42.4,42200006482,77273203414,,72732,0,0,0,0,0.6,0,70,6,70,BEV,,,,
772770,0,8560,CAPRI SUN VARIETY PACK 4/10ct,87684004449,CS,,00004 EAC,CASE,1,0, $8.79 , $2.20 , $5.90 ,62.8,87684004449,87684004449,,72770,0,0,0,0,0,0,70,4,70,BEV,,,,
772804,0,8760,PARROT 11.5Z COCONUT WATER,22652191301,CS,,00024 EAC,24 CASE,1,0, $15.49 , $0.65 , $0.99 ,34.8,22652191301,1.00227E+13,,72804,0,0,0,0,1.2,0,70,24,70,BEV,,,,
772808,0,8760,PARROT 16.4Z GUAVA JUICE,22652192025,CS,,00024 EAC,24 CASE,1,28.5, $20.19 , $0.84 , $1.29 ,34.8,22652192025,1.00227E+13,,72808,0,0,0,0,1.2,0,70,24,70,BEV,,,,
772809,0,8760,PARROT 16.4Z PINK GUAVA JUICE,22652192018,CS,,00024 EAC,24 CASE,1,28.5, $20.19 , $0.84 , $1.29 ,34.8,22652192018,1.00227E+13,,72809,0,0,0,0,1.2,0,70,24,70,BEV,,,,
772815,0,8800,REALEMON LEMON JUICE 8oz,14800582215,CS,,00012 EAC,12 CASE,1,0, $19.68 , $1.72 , $2.59 ,36.7,14800582215,1.00148E+13,,72815,0,0,0,0,0,0,80,12,80,GRO,,,,
772825,0,8800,REALIME LIME JUICE 8oz,14800582048,CS,,00012 EAC,12 CASE,1,0, $19.68 , $1.72 , $2.59 ,36.7,14800582048,1.00148E+13,,72825,0,0,0,0,0,0,80,12,80,GRO,,,,
772833,0,8800,ROYAL LEMON JUICE PLASTIC 12/32z,8.90985E+11,CS,,00012 EAC,EACH,1,0, $14.40 , $1.20 , $1.89 ,36.5,8.90985E+11,8.90985E+11,,72833,0,0,0,0,0,0,80,12,80,GRO,,,,
772876,0,8715,CANADA DRY 1LTR CLUB SODA,78000146455,CS,,00015 EAC,15 CASE,1,0, $20.91 , $1.40 , $2.29 ,39.1,78000146455,78000146455,,72876,0,0,0,0,1.5,0,70,15,70,BEV,,,,
772878,0,8715,CANADA DRY 1LTR TONIC WATER,78000153453,CS,,00015 EAC,15 CASE,1,0, $20.91 , $1.40 , $2.29 ,39.1,78000153453,78000153453,,72878,0,0,0,0,1.5,0,70,15,70,BEV,,,,
773302,0,8920,PARROT 32Z JASMINE RICE,22652196498,CS,,00012 EAC,12 CASE,1,0, $18.48 , $1.54 , $2.39 ,35.6,22652196498,1.00227E+13,,73302,0,0,0,0,0,0,80,12,80,GRO,,,,
781824,0,8860,SUNNY D 11.3Z CITRUS SPORT 24CT,50200500145,CS,,00024 EAC,24 CASE,1,0, $11.83 , $0.49 , $0.79 ,37.6,50200500145,1.00502E+13,,81824,0,0,0,0,1.2,0,70,24,70,BEV,,,,
781830,0,8860,SUNNY D 64Z CITRUS PUNCH 8CT,50200008214,CAS,,00008 EAC,8 CASE,50,0, $13.18 , $1.64 , $2.59 ,36.4,50200008214,50200008214,,81830,0,0,0,0,0.8,0,70,8,70,BEV,,,,
781831,0,8860,SUNNY D 1GAL CITRUS PUNCH 4CT,50200008801,CAS,,00004 EAC,4 CASE,48,0, $11.19 , $2.80 , $4.59 ,39.1,50200008801,50200008801,,81831,0,0,0,0,0.4,0,70,4,70,BEV,,,,
795230,0,8710,ARIZONA CHERRY LIME .99,6.13009E+11,CAS,,00024 EAC,24 CASE,1,0, $16.30 , $0.67 , $0.99 ,31.4,6.13009E+11,6.13009E+11,,95230,0,0,0,0,1.2,0,70,24,70,BEV,,,,
795238,0,8710,ARIZONA A. PALMER H&H STRAWBRY .99c,6.13009E+11,CAS,,00024 EAC,24 CASE,1,0, $16.30 , $0.67 , $0.99 ,31.4,6.13009E+11,6.13009E+11,,95238,0,0,0,0,1.2,0,70,24,70,BEV,,,,
795243,0,8710,ARIZONA A. PALMER PINK LEMONADE,6.13009E+11,CAS,,00024 EAC,24 CASE,1,0, $16.30 , $0.67 , $0.99 ,31.4,6.13009E+11,6.13009E+11,,95243,0,0,0,0,1.2,0,70,24,70,BEV,,,,
795272,0,8780,MARLEY'S H&H LMONDE/TEA 12/16z,8.57741E+11,CS,,00012 EAC,12 CASE,1,0, $16.62 , $1.39 , $2.19 ,36.8,8.57741E+11,8.57741E+11,,95272,0,0,0,0,0.6,0,70,12,70,BEV,,,,
795276,0,8780,MARLEYS DRINK CTRUS CAN 12/12z,8.57741E+11,CS,,00012 EAC,12 CASE,1,0, $16.62 , $1.39 , $2.19 ,36.8,8.57741E+11,8.57741E+11,,95276,0,0,0,0,0.6,0,70,12,70,BEV,,,,
795332,0,8583,RED BULL 8.4Z RED ENERGY 24CT,6.11269E+11,CS,,00024 EAC,24 CASE,1,0, $39.71 , $1.65 , $2.39 ,30.8,6.11269E+11,6.11269E+11,,95332,0,0,0,0,1.2,0,70,24,70,BEV,,,,
795333,0,8583,RED BULL 8.4Z BLUE ENERGY 24CT,6.11269E+11,CS,,00024 EAC,24 CASE,1,0, $39.71 , $1.65 , $2.39 ,30.8,6.11269E+11,6.11269E+11,6.11269E+11,95333,0,0,0,0,1.2,0,70,24,70,BEV,,,,
795347,0,8583,RED BULL 20Z ENERGY DRINK 12CT,6.11269E+11,CS,,00012 EAC,12 CASE,1,0, $44.62 , $3.72 , $5.69 ,34.7,6.11269E+11,6.11269E+11,,95347,0,0,0,0,0.6,0,70,12,70,BEV,,,,
795354,0,8720,SOBE CRANBERRY/GRAPEFRUIT 12/20oz,7.3951E+11,CS,,00012 EAC,12 CASE,1,0, $13.65 , $1.14 , $1.79 ,36.5,7.3951E+11,7.39511E+12,,95354,0,0,0,0,0.6,0,70,12,70,BEV,,,,
795355,0,8720,SOBE STRAWBERRY BANANA 12/20oz,7.39511E+11,CS,,00012 EAC,12 CASE,1,0, $13.65 , $1.14 , $1.79 ,36.5,7.39511E+11,7.39511E+11,,95355,0,0,0,0,0.6,0,70,12,70,BEV,,,,
795356,0,8720,SOBE CITRUS ENERGY 12/20oz,7.39511E+11,CS,,00012 EAC,12 CASE,1,0, $13.65 , $1.14 , $1.79 ,36.5,7.39511E+11,7.39511E+11,,95356,0,0,0,0,0.6,0,70,12,70,BEV,,,,
795372,0,8720,SOBE STRAWBERRY DAIQUIRI 12/20oz,7.3951E+11,CS,,00012 EAC,12 CASE,1,0, $13.65 , $1.14 , $1.79 ,36.5,7.3951E+11,7.3951E+11,,95372,0,0,0,0,0.6,0,70,12,70,BEV,,,,
795378,0,8585,ROCKSTAR 24Z ENERGY DRINK,8.18094E+11,CS,,00012 EAC,12 CASE,1,0, $20.51 , $1.71 , $2.99 ,42.8,8.18094E+11,8.18094E+11,,95378,0,0,0,0,1.2,0,70,12,70,BEV,,,,
795382,0,8585,ROCKSTAR 16Z ENERGY PUNCHED,8.18094E+11,CS,,00024 EAC,24 CASE,1,0, $28.46 , $1.19 , $1.89 ,37.3,8.18094E+11,8.18094E+11,,95382,0,0,0,0,1.2,0,70,24,70,BEV,,,,
795385,0,8581,MONSTER 16Z ABSOLUTLY ZERO,70847000037,CS,,00024 EAC,24 CASE,1,27.41, $37.54 , $1.56 , $2.39 ,34.6,70847000037,70847000044,,95385,0,0,0,0,1.2,0,70,24,70,BEV,,,,
795389,0,8585,ROCKSTAR 16Z ZERO CARB,8.18094E+11,CS,,00024 EAC,24 CASE,1,0, $28.46 , $1.19 , $1.89 ,37.3,8.18094E+11,8.18094E+11,,95389,0,0,0,0,1.2,0,70,24,70,BEV,,,,
795399,0,8581,MONSTER 16Z ASSAULT,70847811701,CS,,00024 EAC,24 CASE,1,27.41, $37.54 , $1.56 , $2.39 ,34.6,70847811701,70847810704,,95399,0,0,0,0,1.2,0,70,24,70,BEV,,,,
795400,0,8585,ROCKSTAR 16Z RECOVERY LEMONADE,8.18094E+11,CS,,00024 EAC,24 CASE,1,0, $28.46 , $1.19 , $1.89 ,37.3,8.18094E+11,8.18094E+11,,95400,0,0,0,0,1.2,0,70,24,70,BEV,,,,
795401,0,8585,ROCKSTAR 16Z RECOVERY ORANGE,8.18094E+11,CAS,,00024 EA,24 CAS,1,0, $28.46 , $1.19 , $1.89 ,37.3,8.18094E+11,8.18094E+11,,95401,0,0,0,0,1.2,0,70,24,70,BEV,,,,
795406,0,8585,ROCKSTAR 16Z ZERO SILVER ICE,8.18094E+11,CS,,00024 EAC,24 CAS,1,24, $28.46 , $1.19 , $1.89 ,37.3,8.18094E+11,8.18094E+11,,95406,0,0,0,0,1.2,0,70,24,70,BEV,,,,
795407,0,8581,MONSTER 24Z ULTRA ZERO,70847017707,CS,,00012 EAC,12 CASE,1,0, $29.83 , $2.49 , $3.89 ,36.1,70847017707,70847017714,,95407,0,0,0,0,1.2,0,70,12,70,BEV,,,,
795416,0,8581,MONSTER 16Z ZERO ULTRA ENERGY,70847012474,CS,,00024 EAC,24 CASE,1,27.41, $37.54 , $1.56 , $2.39 ,34.6,70847012474,70847012481,,95416,0,0,0,0,1.2,0,70,24,70,BEV,,,,
795417,0,8581,MONSTER 16Z ULTRA BLUE,70847016205,CS,,00024 EAC,24 CASE,1,27.41, $37.54 , $1.56 , $2.39 ,34.6,70847016205,70847016212,,95417,0,0,0,0,1.2,0,70,24,70,BEV,,,,
795418,0,8581,MONSTER 16Z ULTRA RED,70847017554,CS,,00024 EAC,24 CASE,1,27.41, $37.54 , $1.56 , $2.39 ,34.6,70847017554,70847017561,,95418,0,0,0,0,1.2,0,70,24,70,BEV,,,,
800011,0,7000,PAPER BAGS #2,79594184021,CSE,,1,500 CASE,1,0, $8.99 , $8.99 , $-   ,0,79594184021,,,,0,0,0,0,0,0,90,1,90,SUP,,,,
800029,0,7000,PAPER BAGS #4,79594184045,CSE,,1,500 CASE,1,0, $9.99 , $9.99 , $-   ,0,79594184045,,,55104,0,0,0,0,0,0,90,1,90,SUP,,,,
800037,0,7000,PAPER BAGS #6,6.79594E+11,CSE,,1,500 CASE,1,0, $14.99 , $14.99 , $-   ,0,6.79594E+11,,,55106,0,0,0,0,0,0,90,1,90,SUP,,,,
800045,0,7000,PAPER BAGS #8,79594184083,CSE,,1,500 CASE,1,0, $16.99 , $16.99 , $-   ,0,79594184083,,,55108,0,0,0,0,0,0,90,1,90,SUP,,,,
800060,0,7000,PAPER BAGS #12,79594701891,CSE,,1,500 CASE,1,0, $18.99 , $18.99 , $-   ,0,79594701891,,,55112,0,0,0,0,0,0,90,1,90,SUP,,,,
800086,0,7000,PAPER BAGS #420,76955700517,CSE,,1,500 CASE,1,0, $25.99 , $25.99 , $-   ,0,76955700517,,,55122,0,0,0,0,0,0,90,1,90,SUP,,,,
800136,0,7000,PAPER BAGS QUART,76955721208,CSE,,1,500 CASE,1,0, $17.99 , $17.99 , $-   ,0,76955721208,,,55155,0,0,0,0,0,0,90,1,90,SUP,,,,
800235,0,7100,ICE BAG TIES 2000CT,54021800231,EAC,,1,1 BOX,25,16, $3.99 , $3.99 , $-   ,0,54021800231,,,59092,0,0,0,0,0,0,90,25,90,SUP,,,,
800391,0,7600,STRAWS JUMBO WRAPPED 10.25 INCH,8.15812E+11,BX,,1,300 BOX,4,0, $5.79 , $5.79 , $-   ,0,8.15812E+11,8.15812E+11,,56135,0,0,0,0,0,0,90,4,90,SUP,,,,
800466,0,5645,KLEENEX POCKET PACK,36000123234,BX,,00016 EAC,16 BOX,12,0.86, $3.99 , $0.25 , $0.39 ,36.1,36000123234,36000119756,1.0036E+13,46416,0,0,0,0,0,0,80,16,80,GRO,,,,
800607,0,8240,FOLGERS COFFEE CLASSIC RST 6/11.3Z,25500003658,CS,,00006 EAC,6 CASE,1,5.4, $24.99 , $4.37 , $6.49 ,35.8,25500003658,25500201658,,,0,0,0,0,0,0,80,6,80,GRO,,,,
800680,0,8420,DEL MONTE 15Z SWEET PEAS,24000163084,CS,,00024 EAC,24 CASE,1,24, $32.40 , $1.41 , $1.99 ,32.2,24000163084,1.0024E+13,,,0,0,0,0,0,0,80,24,80,GRO,,,,
800821,0,7000,PAPER BAGS #57,79594800785,CSE,,1,500 CASE,1,0, $46.99 , $46.99 , $-   ,0,79594800785,,,55136,0,0,0,0,0,0,90,1,90,SUP,,,,
801316,0,8260,LIPTON 20'S TEA BAGS,41000002854,CSE,,00012 EC,12 CASE,1,0, $20.64 , $1.80 , $2.69 ,36.1,41000002854,1.0041E+13,,,0,0,0,0,0,0,80,12,80,GRO,,,,
801670,0,8250,NESCAFE 3.5Z CLASICO INST COFFEE,28000469429,CS,,00006 EAC,6 CASE,1,5.06, $25.99 , $4.54 , $6.69 ,35.3,28000469429,28000471101,,,0,0,0,0,0,0,80,6,80,GRO,,,,
801688,0,8250,NESCAFE 7Z CLASICO COFFEE,28000466312,CS,,00006 EAC,6 CASE,1,8.7, $39.99 , $7.00 , $9.99 ,33.3,28000466312,28000461232,,,0,0,0,0,0,0,80,6,80,GRO,,,,
801753,0,8180,SUERO ELECTROLYTE COCONUT 1LTR,8.94162E+11,CS,,00008 EAC,8 CASE,1,16.9, $16.96 , $2.22 , $3.39 ,37.5,8.94162E+11,1.08942E+13,,,0,0,0,0,0,0,80,8,80,GRO,,,,
802058,0,8170,GERBER 2ND APPLE SAUCE 2/4Z,15000076078,CS,,00008 EAC,8 2PK,1,4.5, $13.99 , $1.83 , $2.69 ,35,15000076078,15000076573,,,0,0,0,0,0,0,80,8,80,GRO,,,,
802066,0,8170,GERBER 2ND BANANAS 2/4Z,15000076054,CS,,00008 EAC,8 2PK,1,4.5, $13.99 , $1.83 , $2.69 ,35,15000076054,15000076559,,,0,0,0,0,0,0,80,8,80,GRO,,,,
802249,0,8170,GERBER 2ND PEAS 2/4Z,15000076023,CS,,00008 EAC,8 2PK,1,4.5, $13.99 , $1.83 , $2.69 ,35,15000076023,15000076528,,,0,0,0,0,0,0,80,8,80,GRO,,,,
802256,0,8170,GERBER 2ND SWEET POTATO 2/4Z,15000076047,CS,,00008 EAC,8 2PK,1,4.5, $13.99 , $1.83 , $2.69 ,35,15000076047,15000076542,,,0,0,0,0,0,0,80,8,80,GRO,,,,
802306,0,8170,GERBER 2ND BAN APPLE PEAR 2/4Z,15000076429,CS,,00008 EAC,8 2PK,1,4.5, $13.99 , $1.83 , $2.69 ,35,15000076429,15000076627,,,0,0,0,0,0,0,80,8,80,GRO,,,,
802462,0,8170,GERBER 2ND PEACHES 2/4Z,15000076405,CS,,00008 EAC,8 2PK,1,4.5, $13.99 , $1.83 , $2.69 ,35,15000076405,15000076610,,,0,0,0,0,0,0,80,8,80,GRO,,,,
802678,0,8040,VAN HOLTEN DILL PICKLE 12CT,38200000063,CAS,,00012 EA,12 CAS,1,8, $11.29 , $0.94 , $1.59 ,40.8,38200000063,38200061217,,60332,0,0,0,0,0,0,80,12,80,GRO,,,,
802686,0,8040,VAN HOLTEN HOT PICKLE 12CT,38200000094,CAS,,00012 EA,12 CAS,1,8, $11.29 , $0.94 , $1.59 ,40.8,38200000094,38200061224,,60333,0,0,0,0,0,0,80,12,80,GRO,,,,
802694,0,8050,LINDSAY LARGE PITTED OLIVES 6Z,53800028217,CS,,00024 EAC,24 CASE,1,9, $46.80 , $2.04 , $2.99 ,34.8,53800028217,4.00538E+13,,60392,0,0,0,0,0,0,80,24,80,GRO,,,,
802702,0,8050,SF JUMBO OLIVES 5.75Z,41380496212,CS,,00024 EAC,24 CASE,1,8.63, $39.99 , $1.75 , $2.59 ,35.7,41380496212,41380496212,,60390,0,0,0,0,0,0,80,24,80,GRO,,,,
802710,0,8120,CAMPBELL GRAVY CHICKEN 10.5Z,51000025777,CS,,00024 EAC,24 CASE,1,15.84, $28.32 , $1.23 , $1.89 ,37.6,51000025777,1.0051E+13,,61635,0,0,0,0,0,0,80,24,80,GRO,,,,
802728,0,8120,LEA & PERRINS 5Z WORCESTERSHIRE SC,51600000037,CSE,,00012 EC,12 CASE,1,3.75, $28.19 , $2.46 , $3.69 ,36.3,51600000037,51600000020,,61662,0,0,0,0,0,0,80,12,80,GRO,,,,
802751,0,8380,MAZOLA CORN OIL 16Z,7.6172E+11,CS,,00012 EAC,12 CASE,1,12.65, $24.96 , $2.18 , $3.19 ,34.8,7.6172E+11,1.07617E+13,,68740,0,0,0,0,0,0,80,12,80,GRO,,,,
802876,0,8380,SF CORN OIL 24Z,41380110019,CS,,00012 EAC,12 CASE,1,18.48, $22.69 , $1.98 , $2.99 ,36.8,41380110019,1.00414E+13,,68788,0,0,0,0,0,0,80,12,80,GRO,,,,
802884,0,8380,SF VEGETABLE OIL 24Z,41380111016,CS,,00012 EAC,12 CASE,1,18.48, $22.59 , $1.97 , $2.89 ,34.9,41380111016,1.00414E+13,,68790,0,0,0,0,0,0,80,12,80,GRO,,,,
802892,0,8380,1-2-3 16.9Z VEGETABLE OIL,12005000091,CS,,00024 EAC,24 CASE,1,26.4, $22.49 , $0.98 , $1.49 ,37.1,12005000091,2.0012E+13,,68804,0,0,0,0,0,0,80,24,80,GRO,,,,
802900,0,8380,1-2-3 33.8Z VEGETABLE OIL,12005000077,CS,,00012 EAC,12 CASE,1,26.4, $21.99 , $1.92 , $2.89 ,36.6,12005000077,1.0012E+13,,68805,0,0,0,0,0,0,80,12,80,GRO,,,,
802918,0,8460,SF MASHED POTATOES 13Z,41380000983,CSE,,00012 EC,12 CASE,1,9.9, $22.20 , $1.94 , $2.89 ,36,41380000983,1.00414E+13,,70543,0,0,0,0,0,0,80,12,80,GRO,,,,
802983,0,8950,NONG SHIM 3Z BOWL PICANTE,31146250103,CS,,00012 EAC,12 CAS,1,2.25, $9.99 , $0.83 , $1.39 ,40.1,31146250103,31146852086,,73930,0,0,0,0,0,0,80,12,80,GRO,,,,
802991,0,8950,NONG SHIM 3Z BOWL SPICY SHRIMP,31146262748,CS,,00012 EAC,12 CAS,1,2.25, $9.99 , $0.83 , $1.39 ,40.1,31146262748,31146852833,,73931,0,0,0,0,0,0,80,12,80,GRO,,,,
803007,0,8950,NONG SHIM 3Z BOWL CHICKEN,31146262571,CS,,00012 EAC,12 CAS,1,2.25, $9.99 , $0.83 , $1.39 ,40.1,31146262571,31146852307,,73932,0,0,0,0,0,0,80,12,80,GRO,,,,
803015,0,8950,NONG SHIM 3Z BOWL KIMCHI,31146250301,CS,,00012 EAC,12 CAS,1,2.25, $9.99 , $0.83 , $1.39 ,40.1,31146250301,31146852062,,73933,0,0,0,0,0,0,80,12,80,GRO,,,,
803031,0,8960,CROWN PRINCE BABY CLAMS 3.75Z,73230000638,CSE,,00012 EC,12 CASE,1,4, $23.88 , $2.09 , $3.09 ,35.6,73230000638,73230010637,,74120,0,0,0,0,0,0,80,12,80,GRO,,,,
803056,0,8960,CROWN PRINCE SMOKED OYSTERS 3.75Z,73230000911,CS,,00018 EAC,18 CASE,1,5.75, $38.88 , $2.26 , $3.39 ,36.3,73230000911,73230220913,,74160,0,0,0,0,0,0,80,18,80,GRO,,,,
803064,0,9000,HORMEL 15Z CHILI W/BEANS HOT,37600233521,CS,,00012 EAC,12 CASE,1,13.1, $26.29 , $2.30 , $3.39 ,35.4,37600233521,37600410175,,74823,0,0,0,0,0,0,80,12,80,GRO,,,,
803072,0,9000,HUNT'S MANWICH SAUCE 15.5Z,27000442128,CS,,00024 EAC,24 CASE,1,27.5, $36.72 , $1.60 , $2.39 ,36,27000442128,2.0027E+13,,74835,0,0,0,0,0,0,80,24,80,GRO,,,,
803247,0,8990,SPAM 7Z LUNCH MEAT,37600000017,CS,,00012 EAC,12 CASE,1,5.25, $25.49 , $2.22 , $3.29 ,35.4,37600000017,37600647786,,,0,0,0,0,0,0,80,12,80,GRO,,,,
803296,0,7200,PRICING LABEL GROCERY #1110 16CT,,EA,,1,ROLL,15,0, $15.49 , $15.49 , $-   ,0,,,,55425,0,0,0,0,0,0,90,15,90,SUP,,,,
803338,0,7100,T-SHIRT BAGS BLACK 17 MIC 400CT,,CS,,00001 EA,CASE,1,0, $9.69 , $9.69 , $-   ,0,,8.03339E+11,,55208,0,0,0,0,0,0,90,1,90,SUP,,,,
803346,0,8290,N'JOY CREAMER CANISTER 16Z,86631008493,CS,,00008 EAC,8 CASE,1,8.5, $12.99 , $1.70 , $2.49 ,34.8,86631008493,86631909035,,,0,0,0,0,0,0,80,8,80,GRO,,,,
803353,0,7100,T-SHIRT BAGS WHITE 17 MIC 400CT,,CS,,00001 EAC,CASE,1,0, $10.49 , $10.49 , $-   ,0,,8.03354E+11,,55207,0,0,0,0,0,0,90,1,90,SUP,,,,
803361,0,7100,T-SHIRT BAGS BLACK 8X5X16 750CT,,CS,,00001 EA,CASE,1,0, $11.95 , $11.95 , $-   ,0,,8.03362E+11,,55206,0,0,0,0,0,0,90,1,90,SUP,,,,
803387,0,8310,N'JOY SUGAR CANISTER 22Z,86631006987,CS,,00008 EAC,8 CASE,1,11.5, $11.59 , $1.52 , $2.29 ,36.7,86631006987,86631907086,,,0,0,0,0,0,0,80,8,80,GRO,,,,
803411,0,8330,GOLD MEDAL FLOUR 2 LB,16000107106,CS,,00018 EAC,18 CASE,1,40.8, $26.82 , $1.56 , $2.29 ,34.9,16000107106,16000107205,,67815,0,0,0,0,0,0,80,18,80,GRO,,,,
803478,0,6490,GUMOUT FUEL INJECTOR CLEANER 6Z,71948900905,EAC,,1,EACH,6,6, $2.59 , $2.59 , $3.99 ,35.1,71948900905,3.00719E+13,,,0,0,0,0,0,0,80,6,80,GRO,,,,
803486,0,6490,GUMOUT GAS TREATMENT 6Z,71948900882,EAC,,1,EACH,6,6, $2.15 , $2.15 , $3.39 ,36.6,71948900882,3.00719E+13,,,0,0,0,0,0,0,80,6,80,GRO,,,,
803494,0,6490,JOHNSEN'S OCTANE BOOSTER 12Z,39101046884,EAC,,1,EACH,12,12, $1.59 , $1.59 , $2.49 ,36.1,39101046884,39101146881,,,0,0,0,0,0,0,80,12,80,GRO,,,,
803510,0,6490,JOHNSEN'S OIL TREATMENT 12Z,39101046242,EAC,,1,EACH,12,12, $2.09 , $2.09 , $3.29 ,36.5,39101046242,39101146249,,,0,0,0,0,0,0,80,12,80,GRO,,,,
803544,0,6385,TIRE PRESSURE GAUGE,6.10466E+11,EAC,,1,EACH,12,0, $1.09 , $1.09 , $1.39 ,21.6,6.10466E+11,,,49837,0,0,0,0,0,0,80,12,80,GRO,,,,
803601,0,8490,KRAFT GRATED PARMESAN CHS 3Z,21000615421,CSE,,00024 EC,24 CASE,1,6.34, $53.99 , $2.36 , $3.59 ,37.3,21000615421,1.0021E+13,,71442,0,0,0,0,0,0,80,24,80,GRO,,,,
803619,0,7200,ATM THERMAL TAPE 2.25INCHX85FT 72CT,80361952222,EAC,,1,EACH,72,0, $0.68 , $0.68 , $-   ,0,80361952222,,,55404,0,0,0,0,0,0,40,72,40,HBC,,,,
803627,0,7200,THERMAL PUMP PAPER 1PLY 1 CT,,EAC,,1,EACH,50,0, $1.55 , $1.55 , $-   ,0,,,,55408,0,0,0,0,0,0,90,50,90,SUP,,,,
803676,0,8130,HEINZ CIDER VINEGAR 16Z,13000008129,CS,,00012 EAC,12 CASE,1,13.5, $17.40 , $1.52 , $2.29 ,36.7,13000008129,13000007528,,61725,0,0,0,0,0,0,80,12,80,GRO,,,,
