Ware House ,CATegory ,trepco #,DESC,STD Unite of Meassur ,UM1,UM1 X,UM2,UM2 X,UM3,UM3 X,VENDer's  ITEM #,UPC1 EA,UPC2 BX / CS,UPC3  CS
1,70,795243,ARIZONA A. PALMER PINK LEMONADE,2,EAC,1,CAS,24,,1,7404,613008730390,613008730406,
1,70,795230,ARIZONA CHERRY LIME .99,2,EAC,1,CAS,24,,1,1647,613008735012,613008735005,
1,70,708719,ARIZONA DIET GREEN TEA 23Z,2,EA,1,CAS,24,,1,1646,613008720711,613008720728,
1,70,708727,ARIZONA DIET PEACH 23Z,2,EA,1,CAS,24,,1,1645,613008719548,613008719531,
1,70,708628,ARIZONA EXTRA SWEET GREEN 23Z,2,EA,1,CAS,24,,1,7441,613008722418,613008722425,
1,70,722900,ARIZONA GREEN TEA 23Z,2,EA,1,CAS,24,,1,1629,613008715267,613008715274,
1,70,705707,ARIZONA GRN TEA CUCUMBER CITRUS 23Z,2,EA,1,CAS,24,,1,7459,613008745905,613008745912,
1,70,701243,ARIZONA H&H MANGO 23Z,2,EA,1,CAS,24,,1,7422,613008725853,613008725860,
1,70,701250,ARIZONA H&H TROPICAL 23Z,2,EA,1,CAS,24,,1,7424,613008725839,613008725846,
1,70,701276,ARIZONA LEMONADE 23Z,2,EA,1,CAS,24,,1,1634,613008726096,613008716103,
1,70,704353,ARIZONA RED APPLE GREEN TEA 23Z,2,EA,1,CAS,24,,1,7439,613008722395,613008722401,
1,70,701177,ARIZONA SWEET TEA 23Z,2,EA,1,CAS,24,,1,1641,613008717711,613008717704,
1,70,701227,ARIZONA TEA BLACK & WHITE 23Z,2,EA,1,CAS,24,,1,7420,613008722869,613008722876,
1,70,701219,ARIZONA TEA CRANBERRY 23Z,2,EA,1,CAS,24,,1,7427,613008727826,613008727833,
1,70,701185,ARIZONA TEA FRUIT PUNCH 23Z,2,EA,1,CAS,24,,1,1628,613008718763,613008718770,
1,70,701193,ARIZONA TEA GRAPEADE 23Z,2,EA,1,CAS,24,,1,1637,613008719296,613008719340,
1,70,722892,ARIZONA TEA KIWI STRAWBERRY 23Z,2,EA,1,CAS,24,,1,1623,613008735432,613008735449,
1,70,701151,ARIZONA TEA LEMON 23Z,2,EA,1,CAS,24,,1,1620,613008735159,613008735463,
1,70,701144,ARIZONA TEA MUCHO MANGO 23Z,2,EAC,1,CAS,24,,1,1622,613008735418,613008735425,
1,70,701268,ARIZONA TEA ORANGEADE 23Z,2,EA,1,CAS,24,,1,1627,613008715625,613008715618,
1,70,701235,ARIZONA TEA PEACH 23Z,2,EA,1,CAS,24,,1,1645,613008719524,613008719517,
1,70,701169,ARIZONA TEA RASPBERRY 23Z,2,EA,1,CAS,24,,1,1621,613008735470,613008735487,
1,70,722926,ARIZONA TEA RX ENERGY 23Z,2,EA,1,CAS,24,,1,1625,613008718459,613008718466,
1,70,722918,ARIZONA TEA WATERMELON 23Z,2,EA,1,CAS,24,,1,1624,613008720209,613008720216,
1,70,772630,BIG HUG BLUE RASPBERRY 24/16oz,2,EAC,1,CS,24,,1,012763,074806001615,074806011614,
1,70,772629,BIG HUG FRUIT PUNCH 24/16oz,2,EAC,1,CS,24,,1,012663,074806001608,074806011607,
1,70,772633,BIG HUG GRAPE 24/16oz,2,EAC,1,CS,24,,1,012363,074806001592,074806011591,
1,70,772632,BIG HUG KIWI STRAWBERRY 24/16oz,2,EAC,1,CS,24,,1,012863,074806001622,074806011621,
1,70,772634,BIG HUG ORANGE 24/16oz,2,EAC,1,CS,24,,1,012263,074806001585,074806011584,
1,70,704684,JUMEX 16Z LATA BOTELLA COCO/PINEAPL,2,EAC,1,CS,12,,1,7640666860,076406668601,20076406668605,
1,70,772510,JUMEX 16Z LATA BOTELLA GUAVA,2,EAC,1,CS,12,,1,7640666850,076406668502,30076406668503,
1,70,772508,JUMEX 16Z LATA BOTELLA MANGO,2,EAC,1,CS,12,,1,7640666830,076406668304,30076406668305,
1,70,772509,JUMEX 16Z LATA BOTELLA PEACH,2,EAC,1,CS,12,,1,7640666810,076406668106,30076406668107,
1,70,772507,JUMEX 16Z LATA BOTELLA STRAW/BANANA,2,EAC,1,CS,12,,1,764066680,076406668205,30076406668206,
1,70,766616,NIAGRA WATER W/HANDLE 6/1GAL,2,EAC,1,CS,6,,1,2754100248,027541000481,027541009620,
1,70,772671,SHASTA 2/12PK/12Z BLACK CHERRY,2,EAC,1,CS,24,PLT,100,01021014,042200015033,00042200098036,
1,70,772672,SHASTA 2/12PK/12Z COLA,2,EAC,1,CS,24,PLT,100,01021061,042200015095,00042200098098,
1,70,772698,SHASTA 2/12PK/12Z CREME SODA,2,EAC,1,CS,24,PLT,100,01021071,042200015132,00042200098135,
1,70,772678,SHASTA 2/12PK/12Z DR SHASTA,2,EAC,1,CS,24,PLT,100,01021075,042200015507,00042200098500,
1,70,772676,SHASTA 2/12PK/12Z GRAPE SODA,2,EAC,1,CS,24,PLT,100,01021097,042200015170,00042200098173,
1,70,772697,SHASTA 2/12PK/12Z GRAPEFRUIT,2,EAC,1,CS,24,PLT,100,01021093,042200015200,042200015200,
1,70,772695,SHASTA 2/12PK/12Z KIWI/STRWBRRY,2,EAC,1,CS,24,PLT,100,01021114,042200015460,00042200098463,
1,70,772673,SHASTA 2/12PK/12Z LEMON LIME,2,EAC,1,CS,24,PLT,100,01021265,042200015217,00042200098210,
1,70,772674,SHASTA 2/12PK/12Z ORANGE,2,EAC,1,CS,24,PLT,100,01021148,042200015293,00042200098296,
1,70,708099,SHASTA 2/12PK/12Z RASPBERRY CREME,2,EAC,1,CS,24,PLT,100,01021208,042200015965,00042200098968,
1,70,772679,SHASTA 2/12PK/12Z ROOT BEER,2,EAC,1,CS,24,PLT,100,01021216,042200015354,00042200098357,
1,70,772675,SHASTA 2/12PK/12Z TIKI PUNCH,2,EAC,1,CS,24,PLT,100,01021255,042200015385,00042200098388,
1,70,772731,SHASTA 6/2.5L BLACK CHERRY,2,EAC,1,CS,6,PLT,52,01333014,042200006475,042200006475,
1,70,707307,SHASTA 6/2.5L CHERRY TWIST,2,EAC,1,CS,6,PLT,52,01333482,042200006550,,
1,70,772721,SHASTA 6/2.5L COLA,2,EAC,1,CS,6,PLT,52,01333061,042200006383,772721033130,
1,70,772732,SHASTA 6/2.5L DR SHASTA,2,EAC,1,CS,6,PLT,52,01333075,042200006482,077273203414,
1,70,772729,SHASTA 6/2.5L GRAPEFRUIT,2,EAC,1,CS,6,PLT,52,01333093,042200006451,042200006451,
1,70,772722,SHASTA 6/2.5L LEMON LIME,2,EAC,1,CS,6,PLT,52,01333265,042200006390,077272203514,
1,70,772723,SHASTA 6/2.5L ORANGE,2,EAC,1,CS,6,PLT,52,01333148,042200006406,042200006406,
1,70,772727,SHASTA 6/2.5L PINEAPPLE,2,EAC,1,CS,6,PLT,52,01333173,042200006420,772727036111,
1,70,772728,SHASTA 6/2.5L ROOT BEER,2,EAC,1,CS,6,PLT,52,01333216,042200006468,042200006468,
1,70,772726,SHASTA 6/2.5L STRAWBERRY,2,EAC,1,CS,6,PLT,52,01333219,042200006437,042200006437,
1,70,772724,SHASTA 6/2.5L TIKI PUNCH,2,EAC,1,CS,6,PLT,52,01333255,042200006413,772724038118,
1,70,701060,SHASTA 6/2LTR COLA,2,EAC,1,CAS,6,,1,01335061,042200003252,042200003252,
1,70,701102,SHASTA 6/2LTR LEMON LIME TWIST,2,EAC,1,CAS,6,,1,01335265,042200003528,042200003528,
1,70,701078,SHASTA 6/2LTR ORANGE,2,EAC,1,CAS,6,,1,01335148,042200003276,042200003276,
1,70,701086,SHASTA 6/2LTR STRAWBERRY,2,EAC,1,CAS,6,,1,01335219,042200003290,042200003290,
1,70,701094,SHASTA 6/2LTR TIKI PUNCH,2,EAC,1,CAS,6,,1,01335255,042200177380,042200003320,
1,70,772770,CAPRI SUN VARIETY PACK 4/10ct,2,EAC,1,CS,4,,1,8768400130,087684004449,087684004449,
1,70,786976,JARRITOS 1.5 LTR MANDARINA 8ct,2,EA,1,CS,8,,1,9047821621,090478216218,10090478216215,
1,70,786974,JARRITOS 1.5 LTR TAMARINDO 8ct,2,EAC,1,CS,8,,1,9047821622,090478216225,10090478216222,
1,70,786977,MINERAGUA 1.5 LTR 8ct,2,EAC,1,CS,8,,1,9047821680,090478216805,090478230337,
1,70,786963,SANGRIA SENORAL 8ct 1.5Ltr,2,EAC,1,CS,8,,1,9047875139,090478321103,10090478321100,
1,70,786970,SIDRAL MUNDET 1.5LTR   8ct,2,EAC,1,CS,8,,1,9047833110,090478331102,10090478331109,
1,70,706374,7-UP 12 OZ CANS,2,EA,1,CAS,24,,1,SEV50018,078000000382,078000000382,
1,70,706382,7-UP DIET 12 OZ CANS,2,EA,1,CAS,24,,1,SEV50019,078000000795,078000000795,
1,70,706960,A & W ROOT BEER 12Z CANS,2,EAC,1,CS,24,CS,1,DRP50053,078000001877,078000001877,
1,70,706390,CACTUS COOLER 12Z CANS,2,EA,1,CAS,12,CSE,2,DRP50544,078000011609,078000011623,078000011623
1,70,706465,HAWAIIAN PUNCH 12 OZ CANS,2,EA,1,CAS,12,CSE,2,SEV50092,078000004007,078000040524,078000040524
1,70,706952,SUNKIST ORANGE 12 OZ CANS,2,EA,1,CAS,24,,1,SEV50066,078000002744,078000113167,
1,70,781824,SUNNY D 11.3Z CITRUS SPORT 24CT,2,EAC,1,CS,24,CS,1,17585,050200500145,10050200015356,
1,70,723049,SUNNY D 16Z CITRUS 12CT,2,EA,1,CAS,12,,1,12145,050200015373,10050200015370,
1,70,781831,SUNNY D 1GAL CITRUS PUNCH 4CT,2,EAC,1,CAS,4,PAL,48,12142,050200008801,050200008801,
1,70,781830,SUNNY D 64Z CITRUS PUNCH 8CT,2,EAC,1,CAS,8,PAL,50,12141,050200008214,050200008214,
1,70,703140,GHIRADELLI GRND CHOC COCO PDWR 30LB,1,BOX,1,,1,,1,62028,747599620287,,
1,70,703157,GHIRADELLI GRND WHT CHOC PDWR 10LB,1,BOX,1,,1,,1,62029,747599620294,,
1,70,766716,AQUAFINA WTR 1 LTR,2,EA,1,CAS,15,,1,1200000157,012000001574,,
1,70,707505,BANG 16Z BANGSTER BERRY ENRGY 12CT,2,EA,1,CAS,12,,1,2275,610764262271,610764262295,
1,70,708636,BANG 16Z BIRTHDAY CAKE BASH 12CT,2,EA,1,CAS,12,,1,2280,610764263155,610764263162,
1,70,706572,BANG 16Z BLK CHERRY VANILLA 12CT,2,EA,1,CAS,12,,1,2239,610764863775,610764863782,
1,70,705368,BANG 16Z BLUE RAZZ ENERGY 12CT,2,EA,1,CAS,12,,1,2258,,610764863638,
1,70,709212,BANG 16Z CANDY APPLE CRISP 12CT,2,EA,1,CAS,12,,1,2283,610764552198,610764552204,
1,70,707646,BANG 16Z CHAMPAGNE ENRGY 12CT,2,EA,1,CAS,12,,1,2256,610764863591,610764863607,
1,70,705731,BANG 16Z CHERRY BLADE LEMONADE 12CT,2,EA,1,CAS,12,,1,2270,610764120472,610764120489,
1,70,706564,BANG 16Z COTTON CANDY ENERGY 12CT,2,EA,1,CAS,12,,1,2235,610764000316,610764000323,
1,70,708495,BANG 16Z FROSE ROSE 12CT,2,EA,1,CAS,12,,1,2276,610764262288,610764262707,
1,70,709055,BANG 16Z GEORGIA PCH SWT TEA 12CT,2,EA,1,CAS,12,,1,2279,610764826145,610764826152,
1,70,709048,BANG 16Z LEMON DROP SWT TEA 12CT,2,EA,1,CAS,12,,1,2278,610764860675,610764826015,
1,70,707083,BANG 16Z LEMON DROPS ENERGY 12CT,2,EA,1,CAS,12,,1,2255,610764863577,610764863584,
1,70,709832,BANG 16Z MANGO BANGO ENRGY 12CT,2,EA,1,CAS,12,,1,1076488243,610764882424,610764882431,
1,70,709063,BANG 16Z MIAMI COLA ENERGY 12CT,2,EA,1,CAS,12,,1,2282,610764264152,610764264169,
1,70,705384,BANG 16Z PEACH MANGO ENERGY 12CT,2,EA,1,CAS,12,,1,2238,610764863812,610764863829,
1,70,707273,BANG 16Z PEAR GUAVA ENERGY 12CT,2,EA,1,CAS,12,,1,2244,610764863119,610764863126,
1,70,705764,BANG 16Z PINA COLADA ENERGY 12CT,2,EA,1,CAS,12,,1,2243,,610764826114,
1,70,705376,BANG 16Z POWER PUNCH ENERGY 12CT,2,EA,1,CAS,12,,1,2257,610764863614,610764863621,
1,70,707299,BANG 16Z PURPLE HAZE ENERGY 12CT,2,EA,1,CAS,12,,1,2259,610764826176,610764000156,
1,70,710145,BANG 16Z PURPLE KIDDLES 12CT,2,EA,1,CAS,12,,1,195753,610764262837,,
1,70,710152,BANG 16Z RADICAL SKADATTLE 12CT,2,EA,1,CAS,12,,1,196660,610764024220,,
1,70,707075,BANG 16Z RAINBOW UNICORN 12CT,2,EA,1,CAS,12,,1,2774,610764251299,610764251305,
1,70,705392,BANG 16Z SOUR HEAD ENERGY 12CT,2,EA,1,CAS,12,,1,2237,,610764863430,
1,70,705400,BANG 16Z STAR BLAST ENERGY 12CT,2,EA,1,CAS,12,,1,2236,610764863652,610764863669,
1,70,710137,BANG 16Z STRAWBERRY BLAST 12CT,2,EA,1,CAS,12,,1,195755,610764024398,,
1,70,709030,BANG 16Z SWEET TEA ENERGY 12CT,2,EA,1,CAS,12,,1,2277,610764863133,610764863140,
1,70,700401,BRISK 12PK/12Z CANS LEMON ICE TEA,2,EA,1,BOX,12,CSE,2,1200081009,012000007590,012000810091,
1,70,707463,DOLE APPLE JUICE 12/15.2Z,2,EAC,1,CS,12,,1,1200007175,012000071751,,
1,70,707638,DOLE RUBY RED JUICE 12/15.2Z,2,EAC,1,CS,12,,1,,012000182822,,
1,70,765567,FRAPUCCINO 13.7Z CARAMEL STARBUCKS,2,EAC,1,CS,12,,1,1200001672,012000016721,012000040917,
1,70,765561,FRAPUCCINO 13.7Z COFFEE STARBUCKS,2,EAC,1,CS,12,,1,00180,012000001802,765561238223,
1,70,765563,FRAPUCCINO 13.7Z MOCHA STARBUCKS,2,EAC,1,CS,12,,1,4031,012000004520,012000018169,
1,70,765564,FRAPUCCINO 13.7Z VANILLA,2,EAC,1,CS,12,,1,1200081331,012000813313,012000017049,
1,70,722231,GATORADE 20Z COOL BLUE RASP,2,EA,1,CAS,24,,1,32481,052000324815,10052000324812,
1,70,719183,GATORADE 20Z FIERCE GRAPE,2,EAC,1,CS,24,,1,32482,052000324822,10052000324829,
1,70,707596,GATORADE 20Z FRUIT PUNCH,2,EA,1,CAS,24,,1,32866,052000328660,10052000328667,
1,70,719198,GATORADE 20Z GL-CHERRY,2,EAC,1,CS,24,,1,5200010247,052000102475,10052000102472,
1,70,719197,GATORADE 20Z GL-FREEZE,2,EAC,1,CS,24,,1,32486,052000324860,052000324860,
1,70,707612,GATORADE 20Z LEMON LIME,2,EA,1,CAS,24,,1,32868,052000328684,10052000328681,
1,70,705145,GATORADE 20Z LIME CUCUMBER,2,EA,1,CAS,24,,1,,,10052000133261,
1,70,707620,GATORADE 20Z ORANGE,2,EA,1,CAS,24,,1,32867,052000208078,10052000328674,
1,70,719208,GATORADE 24Z EDGE SPORT COOL BLU,2,EAC,1,CS,24,,1,24123,052000241235,10052000241232,
1,70,701953,GATORADE 24Z EDGE SPORT GL-CHERRY,2,EAC,1,CS,24,,1,5200010367,052000103670,10052000103677,
1,70,700237,GATORADE 24Z EDGE SPRT FRT PNCH,2,EA,1,CAS,24,,1,24121,052000241211,10052000241218,
1,70,700245,GATORADE 24Z EDGE SPRT LMN LIM,2,EA,1,CAS,24,,1,24120,052000241204,10052000241201,
1,70,710020,GATORADE 32Z ARCTIC BLITZ,2,EA,1,CAS,12,,1,,052000010381,,
1,70,722264,GATORADE 32Z COOL BLU RASP,2,EA,1,CAS,12,,1,5200032555,052000325553,10052000325550,
1,70,706432,GATORADE 32Z FIERCE GRAPE,2,EA,1,CAS,12,,1,5200032673,052000326734,10052000325887,
1,70,705665,GATORADE 32Z FIERCE MELON,2,EA,1,CAS,12,,1,5200032069,052000320695,,
1,70,700146,GATORADE 32Z FRUIT PUNCH,2,EA,1,CAS,12,,1,5200033875,052000338751,10052000338758,
1,70,719109,GATORADE 32Z GL-CHERRY,2,EAC,1,CS,12,,1,5200010239,052000102390,10052000102397,
1,70,719150,GATORADE 32Z GL-FREEZE,2,EAC,1,CS,12,,1,32016,052000320169,10052000320166,
1,70,700120,GATORADE 32Z LEMON LIME,2,EA,1,CAS,12,,1,5200033877,052000338775,10052000338772,
1,70,723528,GATORADE 32Z LIME CUCUMBER,2,EA,1,CAS,12,,1,5200013224,052000132243,10052000132240,
1,70,700138,GATORADE 32Z ORANGE,2,EA,1,CAS,12,,1,5200033876,052000338768,10052000338765,
1,70,709477,GATORADE 32Z STRAWBERRY KIWI,2,EA,1,CAS,12,,1,5200004404,052000044041,10052000044048,
1,70,704668,GATORADE 32Z STRAWBERRY WATERMELON,2,EA,1,CAS,12,,1,5200013462,052000134629,10052000134626,
1,70,719400,GATORADE 32Z XF FRUIT PUNCH BERRY,2,EAC,1,CS,12,,1,5200032585,052000325850,10052000325857,
1,70,704676,GATORADE 32Z XTREME MANGO,2,EA,1,CAS,12,,1,5200032526,052000325263,10052000325260,
1,70,719088,GATORADE 64Z FRUIT PUNCH,2,EAC,1,CS,8,,1,09872,052000338300,10052000338307,
1,70,719112,GATORADE 64Z LEMONLIME,2,EAC,1,CS,8,,1,09870,052000338324,10052000338321,
1,70,719118,GATORADE 64Z ORANGE,2,EAC,1,CS,8,,1,09871,052000338317,10052000338314,
1,70,707281,MT DEW 12PK/12Z CANS,2,EA,1,BOX,12,CS,2,1200080996,012000000850,012000809965,012000000850
1,70,700260,MT DEW 20Z BTLS,2,EAC,1,CS,24,,1,1200000131,012000001314,012000001314,
1,70,702597,OCEAN SPRAY CRAN GRAPE 12/15.2z,2,EAC,1,CS,12,,1,1200002138,012000021381,,
1,70,722454,PEPSI 20Z BTLS,2,EA,1,CS,24,,1,50001,012000001291,722454301235,
1,70,722512,PEPSI 20Z DIET,2,EA,1,CS,24,,1,50001,012000001307,722512301443,
1,70,706358,PEPSI COLA 12PK/12Z CANS,2,EA,1,BOX,12,CS,2,1200000013,012000000133,012000809941,012000000133
1,70,706366,PEPSI COLA 12PK/12Z CANS DIET,2,EA,1,BOX,12,CS,2,PEP50003,012000000508,012000171864,
1,70,708396,PEPSI COLA 16Z CANS,2,EA,1,CAS,12,,1,1200014760,012000030284,012000147609,
1,70,750035,PEPSI COLA MEX GLASS 24/12Z,2,EAC,1,CS,24,,1,126213,012000620362,012000620409,
1,70,705657,PURE LEAF SWEET TEA 18.5Z,2,EA,1,CAS,12,,1,1200028619,012000286193,,
1,70,702381,PURE LEAF TEA RASPBERRY 18.5Z,2,EA,1,CAS,12,,1,1200028622,012000286223,,
1,70,702399,PURE LEAF TEA UNSWEETENED 18.5Z,2,EA,1,CAS,12,,1,1200028620,012000286209,,
1,70,701458,ROCKSTAR 15Z ORGANIC ENERGY,2,EA,1,CAS,24,,1,1809400388,818094003889,818094003896,
1,70,722637,ROCKSTAR 16Z ENERGY DIET,2,EA,1,CAS,24,,1,1809400002,818094000024,818094000253,
1,70,722629,ROCKSTAR 16Z ENERGY DRINK,2,EA,1,CAS,24,,1,1809400001,818094000017,818094000246,
1,70,795382,ROCKSTAR 16Z ENERGY PUNCHED,2,EAC,1,CS,24,,1,1809400300,818094003001,818094003018,
1,70,705111,ROCKSTAR 16Z HARD CORE APPLE,2,EA,1,CAS,24,,1,,,818094004787,
1,70,700542,ROCKSTAR 16Z PURE ZERO PUNCHED,2,EA,1,CAS,24,,1,1809400001,818094003087,818094003094,
1,70,708081,ROCKSTAR 16Z PURE ZERO T.M.G.S.,2,EA,1,CAS,24,,1,1809400537,818094005371,818094005388,
1,70,703132,ROCKSTAR 16Z PURE ZERO WATERMELON,2,EA,1,CAS,24,,1,1809400714,818094007146,818094007146,
1,70,795400,ROCKSTAR 16Z RECOVERY LEMONADE,2,EAC,1,CS,24,,1,1809400208,818094002080,818094002097,
1,70,795401,ROCKSTAR 16Z RECOVERY ORANGE,2,EA,1,CAS,24,,1,1809400290,818094002905,818094002912,
1,70,702969,ROCKSTAR 16Z WHIPPED STRAWBERRY,2,EA,1,CAS,24,,1,1809400419,818094004176,818094004190,
1,70,709626,ROCKSTAR 16Z XD COTTON CANDY,2,EA,1,CAS,24,,1,168291,818094005579,818094005586,
1,70,709634,ROCKSTAR 16Z XD KIWI STRAWBERRY,2,EA,1,CAS,24,,1,168289,818094005555,818094005562,
1,70,708461,ROCKSTAR 16Z XD SPR SR GREEN APPLE,2,EA,1,CAS,24,,1,169907,818094006392,,
1,70,708453,ROCKSTAR 16Z XD ZERO SUGAR,2,EA,1,CAS,24,,1,1809400637,818094006378,,
1,70,795389,ROCKSTAR 16Z ZERO CARB,2,EAC,1,CS,24,,1,1809400070,818094000703,818094000710,
1,70,705046,ROCKSTAR 16Z ZERO GRAPE,2,EA,1,CAS,24,,1,,,818094005302,
1,70,795406,ROCKSTAR 16Z ZERO SILVER ICE,2,EAC,1,CS,24,,1,1809400224,818094002240,818094002509,
1,70,723791,ROCKSTAR 24Z ENERGY DIET,2,EA,1,CAS,12,,1,1809400015,818094000154,818094000338,
1,70,795378,ROCKSTAR 24Z ENERGY DRINK,2,EAC,1,CS,12,,1,1809400014,818094000147,818094000321,
1,70,707406,STARBUCKS DBL SHOT ESPRESSO 6.5Z,2,EA,1,CAS,12,,1,20293,012000001772,012000202933,
1,70,703199,STARBUCKS FRAP COFFEE 15/9.5Z,2,EA,1,CAS,15,,1,04551,012000003554,703199242229,
1,70,703272,STARBUCKS FRAP MOCHA 15/9.5Z,2,EA,1,CAS,15,,1,10313,012000006494,012000103131,
1,70,703207,STARBUCKS FRAP VANILLA 15/9.5Z,2,EA,1,CAS,15,,1,04552,012000004100,703207240124,
1,70,700278,DR PEPPER BIB 5GAL,1,EAC,1,,1,,1,,054900710545,,
1,70,700252,PIBB SYRUP BIB 5GAL,1,EAC,1,,1,,1,,049000989106,,
1,70,700195,SPRITE SYRUP BIB 5GAL,1,EAC,1,,1,,1,,049000980776,,
1,70,722660,DOLE 46Z PINEAPPLE JUICE,2,EAC,1,CS,12,,1,658957,038900008086,10038900008083,
1,70,700427,MARTINELLI 10Z APPLE JUICE,2,EA,1,CAS,24,,1,4124464102,041244000098,041244000098,
1,70,700443,MARTINELLI 10Z SPARKLING APPLE JC,2,EA,1,CAS,24,,1,4124464005,041244001057,041244901050,
1,70,700435,MARTINELLI 25.4Z APPLE JUICE,2,EA,1,CAS,12,,1,4124412752,041244007523,40040811070500,
1,70,704213,GLACIER CLEAR WATER 24/.5LTR,2,EAC,1,CS,24,,1,1896900018,818969000357,818969000180,
1,70,708313,ALKALINE 88 WATER 12/1LTR,2,EAC,1,CS,12,,1,00406,853158004037,853158004068,
1,70,708339,ALKALINE 88 WATER 24/.5LTR,2,EAC,1,CS,24,,1,00407,853158004020,853158004075,
1,70,708214,ALKALINE 88 WATER 4/1GAL,2,EAC,1,CS,4,,1,00400,853158004112,853158004006,
1,70,708305,ALKALINE 88 WATER 6/1.5LTR,2,EAC,1,CS,6,,1,00425,853158004242,853158004259,
1,70,704163,PHIRE H2O WATER 1LTR,2,EA,1,CS,12,,1,6646900010,866469000100,10866469000107,
1,80,811414,KLEENEX BATH TIS 20/4pk MEGA JUMBO,2,EAC,1,CS,20,,1,501943458185,,7501943458185,
1,80,804997,DURAFLAME LOGS 6/2.5LB,2,EA,1,CAS,6,,1,4113700625,041137001256,041137006251,
1,80,895158,DURAFLAME LOGS 6/6LB,2,EAC,1,CS,6,,1,4113700107,041137001072,041137000075,
1,80,801118,DURAFLAME QUICKSTART 10/4/4.5Z,2,EAC,1,CS,10,,1,663038,041137004530,041137040538,
1,80,810697,GREEN LABEL PAPER PLATE 12/100CT,2,EAC,1,CS,12,,1,PP9GRAWH,076955691020,10076955691027,
1,80,806034,PREMIER CYCLE ENGINE OIL 6.4Z,1,EAC,1,CS,12,,1,00321,893794003216,893794004213,
1,80,804047,RACEPRO 2 CYCLE OIL W/TC-W3 12Z,1,EAC,1,CS,12,,1,9379400122,893794001229,824685801079,
1,80,708354,NISSIN CUP NOODLES BEEF,2,EAC,1,CS,12,,1,13115,070662030011,00070662230015,
1,80,701706,NISSIN CUP NOODLES CHICKEN,2,EAC,1,CS,12,,1,13117,070662030035,00070662230039,
1,80,701722,NISSIN CUP NOODLES SHRIMP,2,EAC,1,CS,12,,1,13116,070662030028,00070662230022,
1,80,805697,NISSIN CUP NOODLES SPICY CHILE CHKN,2,EAC,1,CS,12,,1,230114,070662030110,00070662230114,
1,80,701789,NISSIN CUP PICANTE SHRIMP,2,EAC,1,CS,12,,1,7066223012,070662030127,00070662230121,
1,80,701797,NISSIN CUP SPICY LIME SHRIMP,2,EAC,1,CS,12,,1,23102,070662031025,00070662231029,
1,80,811406,AJAX 14Z GRAPEFRUIT DISH LIQUID,2,EAC,1,CS,20,,1,3500044631,035000446282,00035000446312,
1,80,809913,AJAX 14Z LEMON DISH LIQUID,2,EAC,1,CS,20,,1,3500044630,035000446275,00035000446305,
1,80,809921,AJAX 14Z VINEGAR+LIME DISH LIQUID,2,EAC,1,CS,20,,1,3500044632,035000446299,00035000446329,
1,80,812586,DOVE NURISHING HAND WASH 250ML,2,EAC,1,CS,24,,1,901030736469,8901030736469,,
1,80,811588,IRISH SPRING 2PK 3.2Z,2,3PK,1,CS,36,,1,3500014424,035000144249,3500014424,
1,80,806026,NEON 32Z CHARCOAL LIGHTER 8CT,2,EAC,1,CS,8,,1,945150700636,69451507006365,69451507006362,
1,80,811836,PALMOLIVE 12.6Z DISH APPLE PEAR,2,EAC,1,CS,20,,1,,035000975621,10035000975628,
1,80,810739,PALMOLIVE 14Z ESSNTL CLN ORIG DISH,2,EAC,1,CS,20,,1,3500047054,058000142824,10035000470543,
1,80,810796,PALMOLIVE 14Z ORANGE DISH,2,EAC,1,CS,20,,1,,058000142565,10058000142562,
1,80,812255,RAID ANT ROACH 17.5Z LAVENDER,2,EAC,1,CS,12,,1,,046500739637,10046500739634,
1,80,812248,SPIC & SPAN ANTIBACTERIAL CLNR 32Z,2,EAC,1,CS,9,,1,1143500750,811435007508,10811435007505,
1,80,812446,WINDEX 26Z GLASS CLEANER,2,EAC,1,CS,8,,1,1980000202,019800002022,10019800002029,
1,80,811844,WINDEX 26Z MULTISURFACE DISENFCTANT,2,EAC,1,CS,8,,1,1980000204,019800002046,10019800002043,
1,80,705855,DINTY MOORE 15Z BEEF STEW,2,EAC,1,CS,12,,1,25579,037600246095,00037600255790,
1,80,874920,DINTY MOORE 20Z BEEF STEW,2,EAC,1,CS,12,,1,11444,037600215831,00037600114448,
1,80,705434,EMBASA 7Z SLICED JALAPENOS,2,EAC,1,CS,12,,1,07856,075386049752,10075386049759,
1,80,886025,EMBASSA 12Z SLICED JALAPENOS,2,EAC,1,CS,12,,1,07854,075386049745,10075386049742,
1,80,886014,EMBASSA 12Z WHOLE JALAPENOS,2,EAC,1,CS,12,,1,07850,075386049677,10075386049674,
1,80,886008,EMBASSA 7Z CHIPOTLE PEPPERS,2,EAC,1,CS,12,,1,07840,075386048588,10075386048585,
1,80,885886,HERDEZ RANCHERA SAUCE    12/7z,2,EAC,1,CS,12,,1,12730,072878275439,00072878127301,
1,80,885880,HERDEZ RED CASERA SALSA 12/7z,2,EAC,1,CS,12,,1,12717,072878275231,00072878127172,
1,80,885885,HERDEZ SALSA VERDE 12/7Z,2,EAC,1,CS,12,,1,12721,072878275330,00072878127219,
1,80,723502,HORM CMPLTS BF POT ROAST 9Z,2,EAC,1,CS,6,,1,20197,037600143943,00037600201971,
1,80,723429,HORM CMPLTS CHKN ALFR 10Z,2,EAC,1,CAS,6,,1,35031,037600349864,00037600350310,
